cell	t	lasR	LasR	lasI	LasI	AI1	LasRAI1
5	59.3914221595105	1	1	1	2	156	3
3	59.3928299687168	1	0	1	4	147	5
0	59.399922290474	1	1	1	3	158	4
8	59.4115115549712	1	1	2	6	137	4
6	59.4236006360798	1	0	1	3	128	5
7	59.4396532714663	1	0	1	5	137	5
2	59.4656550564168	1	0	1	6	141	3
1	59.4939692929684	1	1	1	4	145	3
9	59.5255932413338	1	2	1	1	124	3
5	59.5257645105949	1	1	1	2	157	3
6	59.5266149434965	1	0	1	3	129	5
8	59.5280241259379	1	1	2	6	138	4
5	59.5298991800291	1	1	1	2	156	3
3	59.5328138974501	1	0	1	4	148	5
7	59.5357946754439	1	0	1	5	138	5
4	59.5400605179375	1	2	1	2	159	4
1	59.5497768256819	1	1	1	4	146	3
0	59.5600499581551	1	1	1	3	159	4
2	59.5718994220724	1	0	1	6	142	3
9	59.5843853322795	1	2	1	1	125	3
4	59.5844305840292	1	1	1	2	158	5
1	59.5848836962687	1	1	1	4	147	3
5	59.5861604983074	1	1	1	2	157	3
8	59.5884228382347	1	1	2	6	139	4
7	59.5918700358452	1	0	1	5	139	5
6	59.5953477498697	1	0	1	3	130	5
3	59.6015652831265	1	0	1	4	147	5
2	59.6090907862963	1	0	1	6	143	3
0	59.6168315749237	1	1	1	3	160	4
9	59.6426387022802	1	2	1	1	126	3
3	59.6428606352711	1	0	1	4	148	5
6	59.6433166173229	1	0	1	3	131	5
4	59.6441024581145	1	1	1	2	159	5
0	59.6453712820949	1	1	1	3	161	4
1	59.6490854647418	1	1	1	4	148	3
8	59.6562578509038	1	1	2	6	140	4
5	59.6660591055115	1	1	1	2	156	3
2	59.6763458678906	1	0	1	6	144	3
7	59.6867543345725	1	0	1	5	140	5
9	59.7033353055303	1	2	1	1	125	3
0	59.7033520669029	1	1	1	3	162	4
3	59.7038000865396	1	0	1	4	149	5
1	59.7047854548109	1	1	1	4	147	3
4	59.7077435907231	1	1	1	2	160	5
5	59.7107800205959	1	1	1	2	155	3
2	59.7144120410339	1	0	1	6	145	3
6	59.7183771725067	1	0	1	3	132	5
9	59.723275775581	1	2	1	1	126	3
7	59.7307361527601	1	0	1	5	141	5
8	59.739420824244	1	1	2	6	139	4
0	59.7403324525476	1	1	1	3	163	4
7	59.7408604230986	1	0	1	5	142	5
4	59.7418253590258	1	1	1	2	161	5
5	59.7430584404756	1	1	1	2	156	3
1	59.7471202828128	1	1	1	4	148	3
8	59.7516294165653	1	1	2	6	140	4
2	59.7563644747388	1	0	1	6	146	3
3	59.7632619214382	1	0	1	4	150	5
6	59.7836210091737	1	0	1	3	131	5
9	59.8194617887166	1	2	1	1	127	3
9	59.819488121484	1	2	1	1	126	3
5	59.819807742093	1	1	1	2	155	3
0	59.8209696303347	1	1	1	3	164	4
6	59.822623237571	1	0	1	3	132	5
3	59.8266383116825	1	0	1	4	151	5
4	59.8327470171025	1	1	1	2	162	5
2	59.8390845312497	1	0	1	6	147	3
1	59.8462405363789	1	0	1	4	147	4
7	59.8535057563095	1	0	1	5	143	5
8	59.8727505892275	1	1	2	6	141	4
9	59.8727653080787	1	2	1	1	127	3
6	59.873219417037	1	0	1	3	133	5
4	59.8745127426009	1	1	1	2	163	5
0	59.8775534598171	1	1	1	3	165	4
7	59.8810049629319	1	0	1	5	142	5
5	59.8849377439838	1	1	1	2	154	3
2	59.8893100580681	1	0	1	6	148	3
9	59.8951507777456	1	1	1	1	126	4
3	59.9011640528697	1	0	1	4	150	5
8	59.9078474537018	1	1	2	6	142	4
1	59.9166184410933	1	0	1	4	146	4
7	59.9170010202179	1	0	1	5	143	5
5	59.918587621356	1	1	1	2	155	3
3	59.9201920769956	1	0	1	4	151	5
4	59.9248349947702	1	1	1	2	164	5
2	59.930992371108	1	0	1	6	147	3
8	59.9382601065408	1	1	2	6	143	4
1	59.9458129463565	1	0	1	4	147	4
9	59.9535115199942	1	1	1	1	127	4
6	59.9655276412923	1	0	1	3	134	5
0	59.9818068972636	1	1	1	3	166	4
3	59.981822859374	1	0	1	4	152	5
8	59.9819955932562	1	0	2	6	142	5
9	59.9836137962648	1	1	1	1	126	4
1	59.9853245617942	1	0	1	4	148	4
4	59.9875157172446	1	1	1	2	165	5
2	59.9902542379805	1	0	1	6	148	3
5	59.9933664137152	1	1	1	2	156	3
3	59.9982783971009	1	0	1	4	151	5
7	60.0038340403353	1	0	1	5	142	5
6	60.0133371292268	1	0	1	3	133	5
0	60.0308441291218	1	1	1	3	167	4
3	60.0309247122441	1	0	1	4	152	5
6	60.0311398449503	1	0	1	3	134	5
4	60.0329609633573	1	1	1	2	166	5
3	60.03503683481	1	0	1	4	151	5
0	60.0390890430808	1	1	1	3	168	4
7	60.0432532466166	1	0	1	5	143	5
5	60.0481627973877	1	1	1	2	157	3
1	60.0542444879338	1	0	1	4	149	4
8	60.0622513102517	1	0	2	6	143	5
9	60.0718290483728	1	1	1	1	125	4
2	60.0897752301917	1	0	1	6	147	3
6	60.0908484124902	1	0	1	3	135	5
8	60.0918288662888	1	0	2	6	144	5
9	60.0928687162323	1	1	1	1	126	4
5	60.0957211221194	1	1	1	3	157	3
4	60.0996516451796	1	1	1	2	165	5
0	60.1048401778189	1	0	1	3	167	5
7	60.1102475288881	1	0	1	5	144	5
2	60.1189771730078	1	0	1	6	148	3
3	60.1387384075297	1	0	1	4	150	5
1	60.1605920277161	1	0	1	4	150	4
8	60.1607886000074	1	0	2	6	145	5
5	60.1615705982495	1	1	1	3	158	3
3	60.1633364541867	1	0	1	4	151	5
2	60.1660520182868	1	0	1	6	147	3
7	60.1690215575454	1	0	1	5	145	5
0	60.1727299715803	1	0	1	3	168	5
9	60.1788968590499	1	1	1	1	127	4
4	60.1853396247552	1	1	1	2	166	5
6	60.1936584690066	1	0	1	3	134	5
1	60.2072980159373	1	0	1	4	151	4
4	60.208026290662	1	1	1	2	167	5
1	60.20877350712	1	0	1	4	152	4
7	60.2109492168183	1	0	1	5	146	5
5	60.2131963617521	1	1	1	3	157	3
8	60.2160269353426	1	0	2	6	146	5
3	60.2191811176836	1	0	1	4	152	5
2	60.2224025696869	1	0	1	6	148	3
9	60.2286676115709	1	1	1	1	128	4
6	60.2393557879495	1	0	1	3	133	5
0	60.2504741506073	1	0	1	3	167	5
2	60.2506230281961	1	0	1	6	147	3
6	60.2509388344133	1	0	1	3	134	5
7	60.2513062222224	1	0	1	5	147	5
0	60.251748791803	1	0	1	3	166	5
1	60.2531434757639	1	0	1	4	153	4
9	60.2541689188456	1	1	1	1	127	4
8	60.2580729178389	1	0	2	6	147	5
5	60.2619859203933	1	1	1	3	158	3
3	60.2712008860199	1	0	1	4	151	5
4	60.2898899503289	1	1	1	2	168	5
3	60.2903202802936	1	0	1	4	152	5
4	60.290780340898	1	1	1	2	169	5
9	60.2917082951117	1	1	1	1	128	4
5	60.2930649947321	1	0	1	3	157	4
8	60.2987088598256	1	0	2	6	148	5
2	60.3045746046064	1	0	1	6	148	3
1	60.3105732840431	1	0	1	4	154	4
6	60.3189425715191	1	0	1	3	135	5
7	60.3316590231789	1	0	1	5	148	5
0	60.3517121174318	1	0	1	3	167	5
9	60.351821682636	1	1	1	1	129	4
7	60.3528057652165	1	0	1	4	148	5
2	60.354507478407	1	0	1	6	149	3
8	60.3568521777506	1	0	2	6	149	5
0	60.35929209598	1	0	1	3	168	5
1	60.3624421562872	1	0	1	4	153	4
5	60.366137465915	1	0	1	3	158	4
6	60.3702567159071	1	0	1	3	136	5
3	60.3763559767849	1	0	1	4	152	4
4	60.3861094256736	1	1	1	2	168	5
9	60.4167464831717	1	1	1	1	130	4
8	60.4169904316386	1	0	2	6	148	5
3	60.4182246887667	1	0	1	4	153	4
2	60.4208497776726	1	0	1	6	150	3
5	60.4234828596545	1	0	1	3	157	4
1	60.4266018659419	1	0	1	4	154	4
9	60.4310159004835	1	1	1	1	131	4
0	60.4372943627259	1	1	1	3	169	4
7	60.4439780685661	1	0	1	4	149	5
6	60.4511163105799	1	0	1	3	137	5
4	60.4636857855676	1	1	1	2	169	5
9	60.4641897811598	1	1	1	1	132	4
1	60.464757286587	1	0	1	4	153	4
6	60.465471882133	1	0	1	3	136	5
8	60.4668398859139	1	0	2	6	149	5
7	60.4703157042313	1	0	1	4	148	5
2	60.4749598504204	1	0	1	6	151	3
0	60.4816257940765	1	1	1	3	168	4
5	60.4894563924681	1	0	1	3	158	4
3	60.5067230366331	1	0	1	4	152	4
4	60.5271450072687	1	1	1	2	170	5
1	60.5285742727865	1	0	1	4	154	4
4	60.5311239681032	1	1	1	2	171	5
9	60.5340627683618	1	1	1	1	131	4
0	60.5390877924219	1	1	1	3	169	4
7	60.5442430586845	1	0	1	4	149	5
6	60.5510867275589	1	0	1	3	137	5
3	60.5583583610423	1	0	1	4	153	4
5	60.5708548771509	1	0	1	3	157	4
2	60.5919068074145	1	0	1	6	150	3
8	60.6340411445417	1	0	2	6	150	5
0	60.6344885199214	1	1	1	3	170	4
2	60.6360285066767	1	0	1	6	151	3
5	60.6379535928136	1	0	1	3	158	4
6	60.6403502618196	1	0	1	3	138	5
4	60.6431717592059	1	1	1	2	172	5
3	60.6479245260125	1	0	1	4	154	4
8	60.6557588152355	1	0	2	6	151	5
9	60.6671520186355	1	1	1	1	130	4
1	60.6802406025818	1	0	1	4	155	4
7	60.6940061704954	1	0	1	4	150	5
8	60.6941814336024	1	0	2	6	152	5
3	60.6944453149481	1	0	1	4	155	4
9	60.6947508136946	1	1	1	1	131	4
4	60.6956516856881	1	1	1	2	173	5
6	60.6989583273971	1	0	1	3	137	5
8	60.7024655012501	1	0	2	6	153	5
1	60.7084219633689	1	0	1	4	156	4
5	60.7151194788603	1	0	1	3	159	4
2	60.7222721847793	1	0	1	6	152	3
7	60.734041574513	1	0	1	4	151	5
0	60.74903358343	1	1	1	3	169	4
8	60.7495698272251	1	0	2	6	154	5
0	60.7505794477183	1	2	1	3	170	3
2	60.7516683421563	1	0	1	6	151	3
6	60.7530541640008	1	0	1	3	138	5
1	60.7557906779693	1	0	1	4	155	4
4	60.7608019938925	1	1	1	2	172	5
3	60.7667227700586	1	0	1	4	156	4
9	60.7752057953039	1	1	1	1	132	4
5	60.7848202619934	1	0	1	3	160	4
7	60.8002940356964	1	0	1	4	152	5
6	60.800832939065	1	0	1	3	137	5
2	60.8018888958832	1	0	1	6	152	3
5	60.8032694749636	1	0	1	3	159	4
7	60.8047669120933	1	0	1	4	153	5
9	60.8062736985376	1	0	1	1	131	5
4	60.808965365366	1	1	1	2	173	5
3	60.8149669565828	1	0	1	4	157	4
8	60.8217340670162	1	0	2	6	155	5
1	60.8295239694053	1	0	1	4	156	4
0	60.8373376289019	1	2	1	3	171	3
9	60.8374404917849	1	0	1	1	130	5
3	60.8376740020904	1	0	1	4	158	4
6	60.8379899552529	1	0	1	3	138	5
7	60.8383582694078	1	0	1	4	154	5
4	60.8395284286089	1	1	1	2	172	5
8	60.8409250684636	1	0	2	6	156	5
1	60.8427303468197	1	0	1	4	157	4
0	60.8463581828255	1	2	1	3	172	3
5	60.8501361021627	1	0	1	3	158	4
2	60.8551282519329	1	0	1	6	153	3
7	60.8604308874201	1	0	1	4	155	5
3	60.8608651305549	1	0	1	4	157	4
1	60.8615232782904	1	0	1	4	158	4
5	60.8623786553508	1	0	1	3	159	4
0	60.8634883560007	1	2	1	3	173	3
2	60.8648909447948	1	0	1	6	154	3
7	60.8664936344139	1	0	1	4	156	5
8	60.8687671015505	1	0	2	6	157	5
9	60.8735717961099	1	0	1	1	129	5
4	60.8797754689585	1	1	1	2	173	5
6	60.8873985998798	1	0	1	3	139	5
0	60.8878042771103	1	2	1	3	172	3
1	60.8888466040226	1	0	1	4	159	4
6	60.8907780110458	1	0	1	3	140	5
9	60.894893036093	1	0	1	1	130	5
5	60.9001389330806	1	0	1	3	160	4
8	60.9057514032902	1	0	2	6	156	5
2	60.9115547629626	1	0	1	6	155	3
3	60.9176434980327	1	0	1	4	158	4
4	60.9302155145997	1	1	1	2	172	5
7	60.9459079777444	1	0	1	4	157	5
4	60.9459964699854	1	1	1	2	173	5
0	60.9463970751604	1	2	1	3	171	3
6	60.9481164279496	1	0	1	3	141	5
8	60.9510074946666	1	0	2	6	157	5
5	60.9554971414254	1	0	1	3	161	4
7	60.9601432974087	1	0	1	4	158	5
9	60.9649385022567	1	0	1	1	131	5
2	60.9714497238965	1	0	1	6	156	3
1	60.982215878983	1	0	1	4	160	4
3	60.9969697189154	1	0	1	4	157	4
7	60.9971352459615	1	0	1	4	157	5
7	60.9973437771187	1	0	1	4	158	5
6	60.9986391929197	1	0	1	3	142	5
3	60.9999780826256	1	0	1	4	158	4
4	61.0016055742963	1	1	1	2	172	5
9	61.0049235772094	1	0	1	1	132	5
1	61.0089374168529	1	0	1	4	161	4
0	61.0133243913515	1	2	1	3	172	3
2	61.0180395704447	1	0	1	6	157	3
5	61.0255988759673	1	0	1	3	162	4
8	61.0352183634168	1	0	2	6	156	5
2	61.0367917426265	1	0	1	6	158	3
8	61.0380093229105	1	0	2	6	155	5
7	61.0393908462356	1	0	1	4	159	5
5	61.0411263369824	1	0	1	3	163	4
0	61.0432093006893	1	2	1	3	173	3
1	61.0462705826722	1	0	1	4	162	4
6	61.0497032255735	1	0	1	3	143	5
3	61.0581209418233	1	0	1	4	159	4
4	61.0697013233657	1	0	1	2	171	6
9	61.0839566505383	1	0	1	1	131	5
5	61.0843480380208	1	0	1	3	164	4
2	61.0856681598307	1	0	1	6	159	3
4	61.0871615875003	1	1	1	2	172	5
0	61.0911240344358	1	2	1	3	172	3
3	61.0952781186861	1	0	1	4	158	4
9	61.1005515926008	1	0	1	1	132	5
1	61.1064656050367	1	0	1	4	163	4
7	61.1127862119538	1	0	1	4	160	5
6	61.1191294551318	1	0	1	3	144	5
8	61.1262088464064	1	0	2	6	156	5
8	61.1266190046517	1	0	2	6	157	5
7	61.1270357635003	1	0	1	4	161	5
6	61.1283222674174	1	1	1	3	145	4
5	61.1307465596838	1	0	1	3	165	4
3	61.1332950510332	1	0	1	4	157	4
0	61.1364680495826	1	2	1	3	173	3
1	61.1409301659805	1	0	1	4	164	4
4	61.1473053283771	1	1	1	2	173	5
2	61.155914058887	1	0	1	6	160	3
9	61.1683074086686	1	0	1	1	133	5
7	61.1683100124837	1	0	1	4	162	5
2	61.1683795330291	1	0	1	6	159	3
4	61.1698282914413	1	1	1	2	172	5
8	61.171823975089	1	0	2	6	158	5
1	61.1741456223363	1	0	1	4	165	4
0	61.1770906256688	1	2	1	3	174	3
6	61.1805973294368	1	1	1	3	144	4
9	61.1841864552525	1	0	1	1	134	5
3	61.1923284841878	1	0	1	4	158	4
5	61.2015997044919	1	0	1	3	166	4
7	61.2130307857124	1	0	1	4	163	5
5	61.2131427201357	1	0	1	3	167	4
1	61.2132804368275	1	0	1	4	166	4
5	61.2141943249271	1	0	1	3	166	4
0	61.2151699164651	1	2	1	3	175	3
4	61.2164937223542	1	1	1	2	173	5
7	61.2183242755245	1	0	1	4	164	5
2	61.2211192192744	1	0	1	6	160	3
8	61.2256811231609	1	0	2	6	157	5
9	61.2313623296332	1	0	1	1	133	5
3	61.2370534816992	1	0	1	4	157	4
6	61.2506878234681	1	1	1	3	145	4
6	61.2507042793141	1	1	1	3	146	4
0	61.250786737618	1	2	1	3	176	3
8	61.2510703065409	1	0	2	6	158	5
9	61.2524988416326	1	0	1	1	134	5
4	61.2543195960088	1	1	1	2	174	5
3	61.2567559961672	1	0	1	4	158	4
1	61.259344200741	1	0	1	4	167	4
5	61.2620258660963	1	0	1	3	167	4
7	61.2667501875176	1	0	1	4	163	5
2	61.2723009622632	1	0	1	6	161	3
6	61.2784031321271	1	1	1	3	147	4
8	61.2788018282072	1	0	2	6	159	5
2	61.2805198828491	1	0	1	6	162	3
3	61.2818946306861	1	0	1	4	159	4
5	61.2841279035702	1	0	1	3	166	4
6	61.2863698619685	1	1	1	3	148	4
9	61.2886770087562	1	1	1	1	135	4
1	61.2917655156261	1	0	1	4	166	4
0	61.3006082288257	1	1	1	3	175	4
4	61.3096966854564	1	1	1	2	175	5
7	61.3256887755624	1	0	1	4	164	5
0	61.3257914922933	1	1	1	3	176	4
8	61.32600137186	1	0	2	6	160	5
7	61.3272609889018	1	0	1	4	163	5
4	61.3291679559252	1	1	1	2	176	5
5	61.3310790470778	1	0	1	3	165	4
0	61.3341509424126	1	1	1	3	177	4
1	61.338648167809	1	0	1	4	167	4
6	61.3462072204775	1	2	1	3	148	4
2	61.3572279106802	1	0	1	6	163	3
9	61.3700475817523	1	1	1	1	136	4
3	61.3854247335321	1	0	1	4	160	4
9	61.3854269760225	1	1	1	1	137	4
5	61.3854481641204	1	0	1	3	166	4
3	61.3856043817971	1	0	1	4	159	4
7	61.3861090168969	1	0	1	4	164	5
5	61.3897146117554	1	0	1	3	165	4
4	61.3937388272636	1	1	1	2	177	5
6	61.3979039500148	1	2	1	3	149	4
2	61.4020886822284	1	0	1	6	162	3
0	61.4096252909542	1	1	1	3	178	4
8	61.417453588979	1	0	2	6	161	5
1	61.4267432643712	1	0	1	4	168	4
4	61.4268923356169	1	1	1	2	178	5
0	61.4270913011017	1	1	1	3	179	4
6	61.4281897640642	1	2	1	3	150	4
5	61.4303045433801	1	0	1	3	164	4
0	61.4324439983204	1	1	1	3	178	4
7	61.4346523906891	1	0	1	4	165	5
8	61.437761923796	1	0	2	6	160	5
2	61.4410815283511	1	0	1	6	161	3
1	61.4469475171384	1	0	1	4	169	4
3	61.4561891968217	1	0	1	4	160	4
9	61.4748320898827	1	1	1	1	138	4
0	61.475518188304	1	1	1	3	177	4
4	61.4761892831696	1	1	1	2	177	5
3	61.4776316145246	1	0	1	4	161	4
5	61.4802062897754	1	0	1	3	165	4
7	61.484202056173	1	0	1	4	166	5
1	61.4889124366266	1	0	1	4	170	4
6	61.4943200228547	1	2	1	3	151	4
8	61.5024518072416	1	0	2	6	161	5
2	61.5124689917823	1	0	1	6	162	3
9	61.5239696241727	1	1	1	1	137	4
9	61.5252176456081	1	1	1	1	136	4
1	61.5278596820238	1	0	1	4	171	4
6	61.5309233039545	1	1	1	3	150	5
0	61.5342279856952	1	1	1	3	178	4
2	61.5403601893152	1	0	1	6	163	3
7	61.5481629784147	1	0	1	4	167	5
5	61.5561757816861	1	0	1	3	166	4
8	61.5646656474958	1	0	2	6	162	5
3	61.5734483723456	1	0	1	4	162	4
4	61.5872748869399	1	1	1	2	178	5
1	61.5875820075191	1	0	1	4	170	4
5	61.5886239345448	1	0	1	3	167	4
2	61.5898381053732	1	0	1	6	162	3
4	61.5913548279816	1	1	1	2	179	5
8	61.5937649282889	1	0	2	6	163	5
7	61.5974238818774	1	0	1	4	168	5
3	61.6013790142054	1	0	1	4	163	4
0	61.609521641981	1	1	1	3	177	4
6	61.6183315716946	1	1	1	3	151	5
9	61.631284962062	1	1	1	1	137	4
2	61.6327723749012	1	0	1	6	163	3
8	61.6347037901899	1	0	2	6	164	5
0	61.6367691607477	1	1	1	3	178	4
1	61.6390411403293	1	0	1	4	169	4
9	61.6414998025896	1	1	1	1	138	4
4	61.6442724597903	1	1	1	2	178	5
7	61.6479539467284	1	0	1	4	169	5
5	61.6516778549442	1	0	1	3	168	4
6	61.660333189767	1	1	1	3	152	5
3	61.670912547622	1	0	1	4	162	4
4	61.6712298240957	1	1	1	2	179	5
3	61.6716599480926	1	0	1	4	163	4
9	61.6723251659053	1	1	1	1	139	4
7	61.6747296293827	1	0	1	4	170	5
8	61.6774803942164	1	0	2	6	165	5
0	61.6804331673404	1	1	1	3	179	4
1	61.6838758571168	1	0	1	4	168	4
2	61.6874065701479	1	0	1	6	164	3
6	61.7029288564438	1	1	1	3	153	5
5	61.7188761368955	1	0	1	3	169	4
3	61.7189995869042	1	0	1	4	164	4
8	61.7194323235665	1	0	2	6	164	5
5	61.7197544530566	1	0	1	3	170	4
9	61.7202015350115	1	1	1	1	140	4
0	61.7210609107635	1	0	1	3	178	5
4	61.7220166374821	1	1	1	2	180	5
1	61.7241409684423	1	0	1	4	169	4
6	61.7277293110158	1	1	1	3	154	5
2	61.7313644881717	1	0	1	6	163	3
7	61.7431764970891	1	0	1	4	171	5
4	61.7434367792514	1	1	1	2	179	5
1	61.7437652782603	1	0	1	4	170	4
6	61.7441231430632	1	1	1	3	153	5
0	61.7462024485351	1	0	1	3	179	5
3	61.7493227908046	1	0	1	4	165	4
9	61.7537705694915	1	1	1	1	141	4
7	61.7601863617667	1	0	1	4	172	5
8	61.7677691300989	1	0	2	6	165	5
5	61.778518033366	1	0	1	3	171	4
1	61.7915936356069	1	0	1	4	169	4
2	61.8145530821414	1	0	1	6	164	3
3	61.8157678084165	1	0	1	4	166	4
5	61.8175503329323	1	0	1	3	172	4
2	61.8194598316397	1	0	1	6	165	3
8	61.8215310641747	1	0	2	7	165	5
6	61.8253560951628	1	1	1	3	154	5
1	61.831436130283	1	0	1	4	170	4
9	61.8375713471971	1	1	1	1	140	4
4	61.8442807933964	1	1	1	2	178	5
7	61.8538795076959	1	0	1	4	173	5
0	61.8674146924816	1	0	1	3	180	5
6	61.8674664358944	1	1	1	3	155	5
9	61.8677816574157	1	1	1	1	141	4
4	61.8681014312708	1	1	1	2	179	5
8	61.8696928599195	1	0	2	7	166	5
5	61.8713745609668	1	0	1	3	173	4
0	61.8745940374022	1	0	1	3	181	5
9	61.878388911234	1	1	1	1	142	4
7	61.8879125385822	1	0	1	4	174	5
1	61.8982373510764	1	0	1	4	171	4
2	61.9121265930401	1	0	1	5	165	3
3	61.9403639898912	1	0	1	4	167	4
0	61.9406685645329	1	0	1	3	180	5
5	61.9416894353446	1	0	1	3	174	4
6	61.9427541018915	1	1	1	3	156	5
2	61.9447658918318	1	0	1	5	166	3
9	61.9471168368575	1	1	1	1	141	4
1	61.9511437457506	1	0	1	4	172	4
3	61.9559478209806	1	0	1	4	168	4
4	61.96370026511	1	1	1	2	179	4
7	61.9733822526862	1	0	1	4	175	5
8	61.9878216473837	1	0	2	7	167	5
6	61.9878788142826	1	1	1	3	157	5
9	61.9887087309628	1	1	1	1	142	4
2	61.9896671411709	1	0	1	5	167	3
7	61.9922683532943	1	0	1	4	174	5
3	61.9949003363156	1	0	1	4	169	4
1	61.9975884378084	1	0	1	4	173	4
8	62.000282536553	1	0	2	7	168	5
5	62.0067510700912	1	0	1	3	173	4
4	62.0143348773138	1	1	1	2	180	4
0	62.0236777247058	1	0	1	3	181	5
3	62.0237690336737	1	0	1	4	168	4
4	62.0245459514056	1	1	1	2	181	4
9	62.0271061823089	1	0	1	1	141	5
5	62.0303782037311	1	0	1	3	174	4
1	62.0345742082075	1	0	1	4	174	4
8	62.039568815738	1	0	2	7	169	5
0	62.0474990321175	1	0	1	3	182	5
6	62.0558342834786	1	1	1	3	156	5
2	62.0677884904519	1	0	1	5	168	3
7	62.089721116595	1	0	1	4	173	5
5	62.0907680499924	1	0	1	3	175	4
3	62.0924866074322	1	0	1	4	167	4
7	62.094429820366	1	0	1	4	174	5
9	62.097682770863	1	0	1	1	142	5
4	62.1009907099044	1	1	1	2	180	4
1	62.1043221438861	1	0	1	4	173	4
2	62.1085665040275	1	0	1	5	167	3
6	62.1164694307929	1	1	1	3	157	5
8	62.1317213383129	1	0	2	7	170	5
0	62.1481054612061	1	0	1	3	181	5
8	62.1481088371927	1	0	2	7	169	5
5	62.1483825315352	1	0	1	3	176	4
1	62.1487370048396	1	0	1	4	174	4
2	62.1496396280106	1	0	1	5	168	3
0	62.1507033334326	1	0	1	3	182	5
4	62.1536073727746	1	1	1	2	179	4
7	62.1574675551362	1	0	1	4	175	5
5	62.166639456407	1	0	1	3	177	4
3	62.1760692902587	1	0	1	4	168	4
6	62.1872985296629	1	1	1	3	158	5
9	62.2088961236857	1	0	1	1	141	5
8	62.2089818696311	1	0	2	7	170	5
0	62.2095328712073	1	0	1	3	183	5
6	62.2106907693139	1	1	1	3	157	5
7	62.2123428317188	1	0	1	4	176	5
3	62.214448613993	1	0	1	4	169	4
1	62.2172464820958	1	0	1	4	175	4
2	62.221381443034	1	0	1	5	169	3
4	62.2264390023827	1	1	1	2	178	4
9	62.2336923009186	1	0	1	1	142	5
5	62.241596616286	1	0	1	3	176	4
8	62.2503796047001	1	0	2	7	171	5
0	62.2509543729882	1	0	1	3	184	5
3	62.2528669686924	1	0	1	4	168	4
4	62.2545465627388	1	1	1	2	177	4
1	62.2572352188342	1	0	1	4	176	4
8	62.2599777784833	1	0	2	7	172	5
6	62.2638649221678	1	1	1	3	158	5
9	62.2679179998283	1	0	1	1	143	5
7	62.2747080561874	1	0	1	4	177	5
2	62.2829622890038	1	0	1	5	168	3
5	62.2924896006641	1	0	1	3	175	4
3	62.2932781146717	1	0	1	4	169	4
2	62.2943799905822	1	0	1	5	169	3
8	62.2958110195229	1	0	2	7	171	5
4	62.2979295020102	1	1	1	2	176	4
5	62.3005330445355	1	0	1	3	176	4
6	62.307716037996	1	1	1	3	159	5
0	62.3165103615372	1	0	1	3	185	5
7	62.3263320894091	1	0	1	4	176	5
9	62.3411151570379	1	0	1	1	144	5
1	62.3658384819626	1	0	1	4	177	4
3	62.3682184991537	1	0	1	4	168	4
8	62.3714031955803	1	0	2	7	172	5
9	62.3755439684371	1	0	1	1	145	5
1	62.3798987298849	1	0	1	4	178	4
0	62.3864200666192	1	0	1	3	186	5
6	62.3950163891184	1	1	1	3	158	5
4	62.4060131564381	1	1	1	2	177	4
2	62.4218558903428	1	0	1	5	168	3
5	62.4382938343676	1	0	1	3	177	4
7	62.4571422405186	1	0	1	4	177	5
1	62.4575610400696	1	0	1	4	179	4
3	62.4585271205922	1	0	1	4	169	4
2	62.4601640251401	1	0	1	5	169	3
6	62.4638199456438	1	1	1	3	159	5
0	62.468410034611	1	0	1	3	187	5
7	62.4737069410674	1	0	1	4	177	4
4	62.4805971788644	1	1	1	2	178	4
8	62.4881683824985	1	0	2	7	173	5
5	62.5015986482083	1	0	1	3	178	4
9	62.5172653155803	1	0	1	1	146	5
2	62.5173282028534	1	0	1	5	170	3
8	62.5177778869236	1	0	2	7	174	5
3	62.5182491415596	1	0	1	4	170	4
6	62.5191562988164	1	1	1	3	160	5
9	62.5201467678251	1	0	1	1	145	5
7	62.524226645224	1	0	1	4	178	4
2	62.5299854075836	1	0	1	5	169	3
0	62.5361880038233	1	0	1	3	188	5
1	62.5427136828491	1	0	1	4	180	4
5	62.5506900118032	1	0	1	3	179	4
4	62.559082315054	1	1	1	2	179	4
4	62.5595900589667	1	1	1	2	180	4
5	62.5602943308602	1	0	1	3	180	4
0	62.5621163886224	1	0	1	3	187	5
3	62.5645763971095	1	0	1	4	171	4
9	62.5673417513442	1	0	1	1	144	5
8	62.5701133766395	1	0	2	7	173	5
2	62.5766297000644	1	0	1	5	168	3
6	62.5844339648445	1	1	1	3	159	5
7	62.5938037311842	1	0	1	4	179	4
1	62.6049516102482	1	0	1	4	181	4
4	62.6165589926948	1	1	1	2	179	4
8	62.6168245807182	1	0	2	7	174	5
7	62.6194913600464	1	0	1	4	180	4
4	62.624257602625	1	1	1	2	180	4
5	62.6291105434191	1	0	1	3	181	4
3	62.6345521997553	1	0	1	4	172	4
0	62.6406978581924	1	0	1	3	188	5
9	62.648366586667	1	0	1	1	145	5
6	62.6568380933147	1	1	1	3	158	5
1	62.6659303218019	1	0	1	4	180	4
2	62.6764999389541	1	0	1	5	169	3
8	62.6903416061666	1	0	2	7	173	5
9	62.6918588151582	1	0	1	1	146	5
8	62.6935167538593	1	0	2	7	172	5
7	62.69528719202	1	0	1	4	181	4
5	62.6978926612189	1	0	1	3	182	4
1	62.7014815146229	1	0	1	4	181	4
3	62.7059508464424	1	0	1	4	173	4
6	62.7106327838389	1	1	1	3	159	5
